c-fyns,, ,10 Feb 2024,Miami (MIA),Toronto (YYZ),AC1201,2:39,11:30,11:42,14:50,,Landed 14:21,KML CSV Play, 
c-fyns,, ,10 Feb 2024,Toronto (YYZ),Miami (MIA),AC1198,2:46,07:00,07:12,10:25,,Landed 09:58,KML CSV Play, 
c-fyns,, ,09 Feb 2024,Toronto (YYZ),—,AC1205,-,23:49,—,—,,Unknown,KML CSV Play, 
c-fyns,, ,09 Feb 2024,Miami (MIA),Toronto (YYZ),AC1205,2:45,21:00,21:01,00:20,,Landed 23:46,KML CSV Play, 
c-fyns,, ,09 Feb 2024,Toronto (YYZ),Miami (MIA),AC1202,2:44,16:25,16:51,19:50,,Landed 19:35,KML CSV Play, 
c-fyns,, ,09 Feb 2024,Miami (MIA),Toronto (YYZ),AC1201,2:44,11:30,11:44,14:50,,Landed 14:28,KML CSV Play, 
c-fyns,, ,09 Feb 2024,Toronto (YYZ),Miami (MIA),AC1198,2:39,07:00,07:20,10:25,,Landed 09:59,KML CSV Play, 
c-fyns,, ,08 Feb 2024,Miami (MIA),Toronto (YYZ),AC1205,2:48,21:00,21:30,00:20,,Landed 00:18,KML CSV Play, 
c-fyns,, ,08 Feb 2024,Toronto (YYZ),Miami (MIA),AC1202,2:40,16:25,16:38,19:50,,Landed 19:19,KML CSV Play, 
c-fyns,, ,08 Feb 2024,Miami (MIA),Toronto (YYZ),AC1201,2:52,11:30,11:56,14:50,,Landed 14:48,KML CSV Play, 
c-fyns,, ,08 Feb 2024,Toronto (YYZ),Miami (MIA),AC1198,2:33,07:00,08:12,10:25,,Landed 10:45,KML CSV Play, 
c-fyns,, ,04 Feb 2024,Miami (MIA),Toronto (YYZ),AC1201,2:41,11:30,12:37,14:50,,Landed 15:19,KML CSV Play, 
c-fyns,, ,04 Feb 2024,Toronto (YYZ),Miami (MIA),AC1198,2:53,07:00,07:42,10:25,,Landed 10:36,KML CSV Play, 
c-fyns,, ,03 Feb 2024,Toronto (YYZ),Halifax (YHZ),AC604,-,08:00,08:30,11:07,,Diverted to YYZ,KML CSV Play, 
c-fyns,, ,02 Feb 2024,Miami (MIA),Toronto (YYZ),AC1205,2:48,21:00,21:07,00:20,,Landed 23:56,KML CSV Play, 
c-fyns,, ,02 Feb 2024,Toronto (YYZ),Miami (MIA),AC1202,2:37,16:25,16:49,19:50,,Landed 19:26,KML CSV Play, 
c-fyns,, ,02 Feb 2024,Miami (MIA),Toronto (YYZ),AC1201,2:43,11:30,11:33,14:50,,Landed 14:15,KML CSV Play, 
c-fyns,, ,02 Feb 2024,Toronto (YYZ),Miami (MIA),AC1198,2:39,07:00,07:31,10:25,,Landed 10:10,KML CSV Play, 
c-fyns,, ,01 Feb 2024,Miami (MIA),Toronto (YYZ),AC1205,2:46,21:00,21:23,00:20,,Landed 00:08,KML CSV Play, 
c-fyns,, ,01 Feb 2024,Toronto (YYZ),Miami (MIA),AC1202,2:43,16:25,16:54,19:50,,Landed 19:36,KML CSV Play, 
c-fyns,, ,01 Feb 2024,Miami (MIA),Toronto (YYZ),AC1201,2:52,11:30,12:11,14:50,,Landed 15:03,KML CSV Play, 
c-fyns,, ,01 Feb 2024,Toronto (YYZ),Miami (MIA),AC1198,2:34,07:00,07:33,10:25,,Landed 10:07,KML CSV Play, 
c-fyns,, ,31 Jan 2024,San Diego (SAN),Toronto (YYZ),AC1094,4:17,12:40,12:57,20:20,,Landed 20:14,KML CSV Play, 
c-fyns,, ,31 Jan 2024,Toronto (YYZ),San Diego (SAN),AC1093,4:33,09:00,09:36,11:40,,Landed 11:09,KML CSV Play, 
c-fyns,, ,30 Jan 2024,San Diego (SAN),Toronto (YYZ),AC1094,4:28,12:40,13:02,20:20,,Landed 20:31,KML CSV Play, 
c-fyns,, ,30 Jan 2024,Toronto (YYZ),San Diego (SAN),AC1093,4:17,09:00,09:17,11:40,,Landed 10:35,KML CSV Play, 
c-fyns,, ,29 Jan 2024,San Diego (SAN),Toronto (YYZ),AC1094,4:07,12:40,12:45,20:20,,Landed 19:52,KML CSV Play, 
c-fyns,, ,29 Jan 2024,Toronto (YYZ),San Diego (SAN),AC1093,4:44,09:00,09:29,11:40,,Landed 11:12,KML CSV Play, 
c-fyns,, ,29 Jan 2024,Halifax (YHZ),Toronto (YYZ),AC601,2:11,05:00,05:32,06:42,,Landed 06:42,KML CSV Play, 
c-fyns,, ,28 Jan 2024,Toronto (YYZ),Halifax (YHZ),AC620,1:36,21:45,22:03,00:52,,Landed 00:39,KML CSV Play, 
c-fyns,, ,28 Jan 2024,San Diego (SAN),Toronto (YYZ),AC1094,4:25,12:40,12:49,20:20,,Landed 20:15,KML CSV Play, 
c-fyns,, ,28 Jan 2024,Toronto (YYZ),San Diego (SAN),AC1093,4:39,09:00,09:45,11:40,,Landed 11:23,KML CSV Play, 
c-fyns,, ,27 Jan 2024,St. John's (YYT),Toronto (YYZ),AC697,3:04,18:05,18:12,20:31,,Landed 19:46,KML CSV Play, 
c-fyns,, ,27 Jan 2024,Toronto (YYZ),St. John's (YYT),AC690,2:34,12:30,12:39,17:04,,Landed 16:43,KML CSV Play, 
c-fyns,, ,27 Jan 2024,Montreal (YUL),Toronto (YYZ),AC405,0:56,09:10,09:32,10:46,,Landed 10:28,KML CSV Play, 
c-fyns,, ,27 Jan 2024,Toronto (YYZ),Montreal (YUL),AC400,0:45,07:00,07:14,08:20,,Landed 07:59,KML CSV Play, 
c-fyns,, ,26 Jan 2024,Miami (MIA),Toronto (YYZ),AC1205,2:27,21:00,21:20,00:20,,Landed 23:47,KML CSV Play, 
c-fyns,, ,26 Jan 2024,Toronto (YYZ),Miami (MIA),AC1202,2:57,16:25,16:45,19:50,,Landed 19:42,KML CSV Play, 
c-fyns,, ,26 Jan 2024,Miami (MIA),Toronto (YYZ),AC1201,2:38,11:30,12:15,14:50,,Landed 14:53,KML CSV Play, 
c-fyns,, ,26 Jan 2024,Toronto (YYZ),Miami (MIA),AC1198,3:01,07:00,07:25,10:25,,Landed 10:26,KML CSV Play, 
c-fyns,, ,25 Jan 2024,Miami (MIA),Toronto (YYZ),AC1205,2:27,21:00,22:05,00:20,,Landed 00:32,KML CSV Play, 
c-fyns,, ,25 Jan 2024,Toronto (YYZ),Miami (MIA),AC1202,2:56,16:25,17:18,19:50,,Landed 20:14,KML CSV Play, 
c-fyns,, ,25 Jan 2024,Miami (MIA),Toronto (YYZ),AC1201,2:35,11:30,13:03,14:50,,Landed 15:37,KML CSV Play, 
c-fyns,, ,25 Jan 2024,Toronto (YYZ),Miami (MIA),AC1198,2:53,07:00,07:53,10:25,,Landed 10:46,KML CSV Play, 
c-fyns,, ,24 Jan 2024,Miami (MIA),Toronto (YYZ),AC1205,2:31,21:00,21:14,00:20,,Landed 23:44,KML CSV Play, 
c-fyns,, ,24 Jan 2024,Toronto (YYZ),Miami (MIA),AC1202,2:49,16:25,16:45,19:50,,Landed 19:34,KML CSV Play, 
c-fyns,, ,24 Jan 2024,Miami (MIA),Toronto (YYZ),AC1201,2:37,11:30,12:15,14:50,,Landed 14:53,KML CSV Play, 
c-fyns,, ,24 Jan 2024,Toronto (YYZ),Miami (MIA),AC1198,2:51,07:00,07:38,10:25,,Landed 10:29,KML CSV Play, 
c-fyns,, ,23 Jan 2024,Toronto (YYZ),—,AC1205,-,23:47,—,—,,Unknown,KML CSV Play, 
c-fyns,, ,23 Jan 2024,Miami (MIA),Toronto (YYZ),AC1205,2:32,21:00,21:13,00:20,,Landed 23:45,KML CSV Play, 
c-fyns,, ,23 Jan 2024,Toronto (YYZ),Miami (MIA),AC1202,2:50,16:25,17:01,19:50,,Landed 19:51,KML CSV Play, 
c-fyns,, ,23 Jan 2024,Miami (MIA),Toronto (YYZ),AC1201,2:28,11:30,11:51,14:50,,Landed 14:19,KML CSV Play, 
c-fyns,, ,23 Jan 2024,Toronto (YYZ),Miami (MIA),AC1198,2:48,07:00,07:29,10:25,,Landed 10:17,KML CSV Play, 
c-fyns,, ,22 Jan 2024,Miami (MIA),Toronto (YYZ),AC1205,2:33,21:00,21:13,00:20,,Landed 23:46,KML CSV Play, 
c-fyns,, ,22 Jan 2024,Toronto (YYZ),Miami (MIA),AC1202,2:51,16:25,16:57,19:50,,Landed 19:48,KML CSV Play, 
c-fyns,, ,22 Jan 2024,Toronto (YYZ),—,AC1201,-,14:28,—,—,,Unknown,KML CSV Play, 
c-fyns,, ,22 Jan 2024,Miami (MIA),Toronto (YYZ),AC1201,2:38,11:30,11:44,14:50,,Landed 14:22,KML CSV Play, 
c-fyns,, ,22 Jan 2024,Toronto (YYZ),Miami (MIA),AC1198,2:47,07:00,07:24,10:25,,Landed 10:11,KML CSV Play, 
c-fyns,, ,21 Jan 2024,San Diego (SAN),Toronto (YYZ),AC1094,4:13,12:40,12:57,20:20,,Landed 20:11,KML CSV Play, 
c-fyns,, ,21 Jan 2024,Toronto (YYZ),San Diego (SAN),AC1093,4:55,09:00,09:41,11:40,,Landed 11:37,KML CSV Play, 
c-fyns,, ,20 Jan 2024,Miami (MIA),Toronto (YYZ),AC1205,2:45,21:00,21:27,00:20,,Landed 00:12,KML CSV Play, 
c-fyns,, ,20 Jan 2024,Toronto (YYZ),Miami (MIA),AC1202,2:43,16:25,16:52,19:50,,Landed 19:35,KML CSV Play, 
c-fyns,, ,20 Jan 2024,Miami (MIA),Toronto (YYZ),AC1201,2:42,11:30,12:09,14:50,,Landed 14:51,KML CSV Play, 
c-fyns,, ,20 Jan 2024,Toronto (YYZ),Miami (MIA),AC1198,2:48,07:00,07:43,10:25,,Landed 10:32,KML CSV Play, 
c-fyns,, ,19 Jan 2024,Miami (MIA),Toronto (YYZ),AC1205,2:34,21:00,21:04,00:20,,Landed 23:38,KML CSV Play, 
c-fyns,, ,19 Jan 2024,Toronto (YYZ),Miami (MIA),AC1202,2:47,16:25,16:37,19:50,,Landed 19:24,KML CSV Play, 
c-fyns,, ,19 Jan 2024,Miami (MIA),Toronto (YYZ),AC1201,2:43,11:30,11:55,14:50,,Landed 14:38,KML CSV Play, 
c-fyns,, ,19 Jan 2024,Toronto (YYZ),Miami (MIA),AC1198,2:48,07:00,07:36,10:25,,Landed 10:23,KML CSV Play, 
c-fyns,, ,18 Jan 2024,Miami (MIA),Toronto (YYZ),AC1205,2:35,21:00,21:30,00:20,,Landed 00:05,KML CSV Play, 
c-fyns,, ,18 Jan 2024,Toronto (YYZ),Miami (MIA),AC1202,2:51,16:25,16:40,19:50,,Landed 19:31,KML CSV Play, 
c-fyns,, ,18 Jan 2024,Miami (MIA),Toronto (YYZ),AC1201,2:43,11:30,11:43,14:50,,Landed 14:26,KML CSV Play, 
c-fyns,, ,18 Jan 2024,Toronto (YYZ),Miami (MIA),AC1198,2:46,07:00,07:34,10:25,,Landed 10:19,KML CSV Play, 
c-fyns,, ,17 Jan 2024,Orlando (MCO),Toronto (YYZ),AC1091,2:15,21:05,21:00,23:58,,Landed 23:15,KML CSV Play, 
c-fyns,, ,17 Jan 2024,Toronto (YYZ),Orlando (MCO),AC1088,2:20,16:25,16:40,19:23,,Landed 19:00,KML CSV Play, 
c-fyns,, ,17 Jan 2024,Miami (MIA),Toronto (YYZ),AC1201,2:37,11:30,11:54,14:50,,Landed 14:31,KML CSV Play, 
c-fyns,, ,17 Jan 2024,Toronto (YYZ),Miami (MIA),AC1198,2:55,07:00,07:43,10:25,,Landed 10:39,KML CSV Play, 
c-fyns,, ,16 Jan 2024,Toronto (YYZ),—,AC619,-,22:15,—,—,,Unknown,KML CSV Play, 
c-fyns,, ,16 Jan 2024,Halifax (YHZ),Toronto (YYZ),AC619,2:14,18:55,21:01,20:37,,Landed 22:15,KML CSV Play, 
c-fyns,, ,16 Jan 2024,Toronto (YYZ),Halifax (YHZ),AC612,1:32,14:50,16:42,17:53,,Landed 19:14,KML CSV Play, 
c-fyns,, ,16 Jan 2024,Miami (MIA),Toronto (YYZ),AC1201,2:27,11:30,12:09,14:50,,Landed 14:36,KML CSV Play, 
c-fyns,, ,16 Jan 2024,Toronto (YYZ),Miami (MIA),AC1198,3:10,07:00,07:49,10:25,,Landed 11:00,KML CSV Play, 
c-fyns,, ,15 Jan 2024,Miami (MIA),Toronto (YYZ),AC1205,2:34,21:00,21:45,00:20,,Landed 00:20,KML CSV Play, 
c-fyns,, ,15 Jan 2024,Toronto (YYZ),Miami (MIA),AC1202,3:21,16:25,16:43,19:50,,Landed 20:04,KML CSV Play, 
c-fyns,, ,15 Jan 2024,Miami (MIA),Toronto (YYZ),AC1201,2:33,11:30,11:54,14:50,,Landed 14:27,KML CSV Play, 
c-fyns,, ,15 Jan 2024,Toronto (YYZ),Miami (MIA),AC1198,2:54,07:00,07:40,10:25,,Landed 10:34,KML CSV Play, 
c-fyns,, ,14 Jan 2024,San Diego (SAN),Toronto (YYZ),AC1094,3:54,12:40,13:45,20:20,,Landed 20:38,KML CSV Play, 
c-fyns,, ,14 Jan 2024,Toronto (YYZ),San Diego (SAN),AC1093,5:01,09:00,10:03,11:40,,Landed 12:04,KML CSV Play, 
c-fyns,, ,14 Jan 2024,Halifax (YHZ),Toronto (YYZ),AC601,2:05,05:00,05:35,06:42,,Landed 06:40,KML CSV Play, 
c-fyns,, ,13 Jan 2024,Toronto (YYZ),Halifax (YHZ),AC620,1:37,21:50,23:39,00:57,,Landed 02:16,KML CSV Play, 
c-fyns,, ,13 Jan 2024,Toronto (YYZ),—,AC1094,-,20:15,—,—,,Unknown,KML CSV Play, 
c-fyns,, ,13 Jan 2024,San Diego (SAN),Toronto (YYZ),AC1094,4:02,12:40,13:07,20:20,,Landed 20:09,KML CSV Play, 
c-fyns,, ,13 Jan 2024,Toronto (YYZ),San Diego (SAN),AC1093,4:52,09:00,09:35,11:40,,Landed 11:27,KML CSV Play, 
c-fyns,, ,12 Jan 2024,Montreal (YUL),Toronto (YYZ),AC1094,1:05,22:20,00:20,23:20,,Landed 01:26,KML CSV Play, 
c-fyns,, ,12 Jan 2024,San Diego (SAN),Toronto (YYZ),AC1094,-,12:40,13:07,20:20,,Diverted to YUL,KML CSV Play, 
c-fyns,, ,12 Jan 2024,Toronto (YYZ),San Diego (SAN),AC1093,5:04,09:00,09:19,11:40,,Landed 11:23,KML CSV Play, 
c-fyns,, ,12 Jan 2024,Ottawa (YOW),Toronto (YYZ),AC471,0:47,05:20,06:05,06:40,,Landed 06:53,KML CSV Play, 
c-fyns,, ,11 Jan 2024,Toronto (YYZ),Ottawa (YOW),AC470,0:41,22:10,23:54,23:15,,Landed 00:35,KML CSV Play, 
c-fyns,, ,11 Jan 2024,Ottawa (YOW),Toronto (YYZ),AC463,0:40,18:00,20:40,19:20,,Landed 21:21,KML CSV Play, 
c-fyns,, ,11 Jan 2024,Toronto (YYZ),Ottawa (YOW),AC458,0:42,16:10,18:34,17:15,,Landed 19:16,KML CSV Play, 
c-fyns,, ,11 Jan 2024,Winnipeg (YWG),Toronto (YYZ),AC2164,2:02,12:45,14:10,16:13,,Landed 17:12,KML CSV Play, 
c-fyns,, ,11 Jan 2024,Toronto (YYZ),Winnipeg (YWG),AC261,2:06,10:00,11:11,11:44,,Landed 12:17,KML CSV Play, 
c-fyns,, ,11 Jan 2024,Halifax (YHZ),Toronto (YYZ),AC601,2:02,05:00,07:33,06:42,,Landed 08:35,KML CSV Play, 
c-fyns,, ,10 Jan 2024,Toronto (YYZ),Halifax (YHZ),AC620,1:37,21:45,22:28,00:52,,Landed 01:05,KML CSV Play, 
c-fyns,, ,10 Jan 2024,San Diego (SAN),Toronto (YYZ),AC1094,3:58,12:40,13:21,20:20,,Landed 20:19,KML CSV Play, 
c-fyns,, ,10 Jan 2024,Toronto (YYZ),San Diego (SAN),AC1093,5:01,09:00,09:19,11:40,,Landed 11:20,KML CSV Play, 
c-fyns,, ,10 Jan 2024,Montreal (YUL),Toronto (YYZ),AC481,0:55,06:00,06:09,07:40,,Landed 07:04,KML CSV Play, 
c-fyns,, ,09 Jan 2024,Montreal (YUL),—,AC428,-,23:44,—,—,,Unknown,KML CSV Play, 
c-fyns,, ,09 Jan 2024,Toronto (YYZ),Montreal (YUL),AC428,0:50,21:30,22:46,22:50,,Landed 23:36,KML CSV Play, 
c-fyns,, ,09 Jan 2024,San Diego (SAN),Toronto (YYZ),AC1094,4:06,12:40,13:47,20:20,,Landed 20:52,KML CSV Play, 
c-fyns,, ,09 Jan 2024,Toronto (YYZ),San Diego (SAN),AC1093,4:54,09:00,10:29,11:40,,Landed 12:24,KML CSV Play, 
c-fyns,, ,08 Jan 2024,San Diego (SAN),Toronto (YYZ),AC1094,4:10,12:40,13:37,20:20,,Landed 20:47,KML CSV Play, 
c-fyns,, ,08 Jan 2024,Toronto (YYZ),San Diego (SAN),AC1093,5:07,09:00,09:53,11:40,,Landed 12:01,KML CSV Play, 
c-fyns,, ,07 Jan 2024,San Diego (SAN),Toronto (YYZ),AC1094,4:02,12:40,13:33,20:20,,Landed 20:35,KML CSV Play, 
c-fyns,, ,07 Jan 2024,Toronto (YYZ),San Diego (SAN),AC1093,5:02,09:00,10:09,11:40,,Landed 12:11,KML CSV Play, 
c-fyns,, ,07 Jan 2024,Ottawa (YOW),Toronto (YYZ),AC439,0:45,06:00,07:07,07:21,,Landed 07:52,KML CSV Play, 
c-fyns,, ,06 Jan 2024,Toronto (YYZ),Ottawa (YOW),AC470,0:35,22:10,02:30,23:15,,Landed 03:04,KML CSV Play, 
c-fyns,, ,06 Jan 2024,Toronto (YYZ),Halifax (YHZ),AC612,1:36,14:50,16:05,17:53,,Landed 18:40,KML CSV Play, 
c-fyns,, ,06 Jan 2024,Halifax (YHZ),Toronto (YYZ),AC609,2:20,12:10,12:21,13:44,,Landed 13:41,KML CSV Play, 
c-fyns,, ,06 Jan 2024,Toronto (YYZ),Halifax (YHZ),AC604,1:33,08:00,08:27,11:07,,Landed 10:59,KML CSV Play, 
c-fyns,, ,05 Jan 2024,Toronto (YYZ),—,AC619,-,21:09,—,—,,Unknown,KML CSV Play, 
c-fyns,, ,05 Jan 2024,Halifax (YHZ),Toronto (YYZ),AC619,2:11,18:55,19:55,20:37,,Landed 21:07,KML CSV Play, 
c-fyns,, ,05 Jan 2024,Toronto (YYZ),Halifax (YHZ),AC612,1:37,14:50,15:54,17:53,,Landed 18:31,KML CSV Play, 
c-fyns,, ,05 Jan 2024,Halifax (YHZ),Toronto (YYZ),AC609,2:03,12:10,13:20,13:44,,Landed 14:23,KML CSV Play, 
c-fyns,, ,05 Jan 2024,Toronto (YYZ),Halifax (YHZ),AC604,1:39,08:00,09:04,11:07,,Landed 11:43,KML CSV Play, 
c-fyns,, ,04 Jan 2024,Sarasota (SRQ),Toronto (YYZ),AC1247,2:35,21:20,21:24,00:16,,Landed 23:59,KML CSV Play, 
c-fyns,, ,04 Jan 2024,Toronto (YYZ),Sarasota (SRQ),AC1246,2:29,17:15,17:36,20:22,,Landed 20:05,KML CSV Play, 
c-fyns,, ,04 Jan 2024,Austin (AUS),Toronto (YYZ),AC1044,2:43,11:50,11:50,16:02,,Landed 15:33,KML CSV Play, 
c-fyns,, ,04 Jan 2024,Toronto (YYZ),Austin (AUS),AC1043,3:03,08:00,08:16,10:47,,Landed 10:18,KML CSV Play, 
c-fyns,, ,03 Jan 2024,New Orleans (MSY),Toronto (YYZ),AC1298,2:12,20:35,20:31,00:17,,Landed 23:44,KML CSV Play, 
c-fyns,, ,03 Jan 2024,Toronto (YYZ),New Orleans (MSY),AC1299,2:30,17:15,17:45,19:32,,Landed 19:15,KML CSV Play, 
c-fyns,, ,03 Jan 2024,Toronto (YYZ),—,AC1044,-,15:59,—,—,,Unknown,KML CSV Play, 
c-fyns,, ,03 Jan 2024,Austin (AUS),Toronto (YYZ),AC1044,2:46,11:50,12:11,16:02,,Landed 15:57,KML CSV Play, 
c-fyns,, ,03 Jan 2024,Toronto (YYZ),Austin (AUS),AC1043,3:07,08:00,08:33,10:47,,Landed 10:40,KML CSV Play, 
c-fyns,, ,02 Jan 2024,Sarasota (SRQ),Toronto (YYZ),AC1247,2:27,21:20,22:35,00:16,,Landed 01:02,KML CSV Play, 
c-fyns,, ,02 Jan 2024,Toronto (YYZ),Sarasota (SRQ),AC1246,2:33,17:15,18:52,20:22,,Landed 21:25,KML CSV Play, 
c-fyns,, ,02 Jan 2024,Austin (AUS),Toronto (YYZ),AC1044,2:42,11:50,13:06,16:02,,Landed 16:47,KML CSV Play, 
c-fyns,, ,02 Jan 2024,Toronto (YYZ),Austin (AUS),AC1043,3:12,08:00,08:48,10:47,,Landed 11:00,KML CSV Play, 
c-fyns,, ,02 Jan 2024,Toronto (YYZ),—,AC1298,-,00:12,—,—,,Unknown,KML CSV Play, 
c-fyns,, ,01 Jan 2024,New Orleans (MSY),Toronto (YYZ),AC1298,2:32,20:35,20:37,00:17,,Landed 00:09,KML CSV Play, 
c-fyns,, ,01 Jan 2024,Toronto (YYZ),New Orleans (MSY),AC1299,2:26,17:15,17:56,19:32,,Landed 19:21,KML CSV Play, 
c-fyns,, ,01 Jan 2024,Toronto (YYZ),—,AC1044,-,16:34,—,—,,Unknown,KML CSV Play, 
c-fyns,, ,01 Jan 2024,Austin (AUS),Toronto (YYZ),AC1044,2:52,11:50,12:42,16:02,,Landed 16:34,KML CSV Play, 
c-fyns,, ,01 Jan 2024,Toronto (YYZ),Austin (AUS),AC1043,3:01,08:00,09:31,10:47,,Landed 11:31,KML CSV Play, 
c-fyns,, ,01 Jan 2024,St. John's (YYT),Toronto (YYZ),AC685,3:03,05:00,05:46,07:26,,Landed 07:19,KML CSV Play, 
c-fyns,, ,31 Dec 2023,Toronto (YYZ),St. John's (YYT),AC698,2:32,21:00,23:21,01:34,,Landed 03:23,KML CSV Play, 
c-fyns,, ,31 Dec 2023,Halifax (YHZ),Toronto (YYZ),AC619,1:58,18:55,19:49,20:37,,Landed 20:47,KML CSV Play, 
c-fyns,, ,31 Dec 2023,Toronto (YYZ),Halifax (YHZ),AC612,1:39,14:50,15:39,17:53,,Landed 18:17,KML CSV Play, 
c-fyns,, ,31 Dec 2023,Halifax (YHZ),Toronto (YYZ),AC609,1:57,12:10,13:05,13:44,,Landed 14:02,KML CSV Play, 
c-fyns,, ,31 Dec 2023,Toronto (YYZ),Halifax (YHZ),AC604,1:39,08:00,09:03,11:07,,Landed 11:42,KML CSV Play, 
c-fyns,, ,31 Dec 2023,Montreal (YUL),Toronto (YYZ),AC481,0:58,06:00,06:27,07:40,,Landed 07:25,KML CSV Play, 
c-fyns,, ,30 Dec 2023,Toronto (YYZ),Montreal (YUL),AC2030,0:51,23:30,00:20,00:31,,Landed 01:11,KML CSV Play, 
c-fyns,, ,30 Dec 2023,Halifax (YHZ),Toronto (YYZ),AC619,1:48,18:55,20:53,20:37,,Landed 21:41,KML CSV Play, 
c-fyns,, ,30 Dec 2023,Toronto (YYZ),Halifax (YHZ),AC612,1:45,14:50,16:25,17:53,,Landed 19:10,KML CSV Play, 
c-fyns,, ,30 Dec 2023,Halifax (YHZ),Toronto (YYZ),AC609,1:47,12:10,14:01,13:44,,Landed 14:48,KML CSV Play, 
c-fyns,, ,30 Dec 2023,Toronto (YYZ),Halifax (YHZ),AC604,1:43,08:00,09:31,11:07,,Landed 12:15,KML CSV Play, 
c-fyns,, ,29 Dec 2023,Halifax (YHZ),Toronto (YYZ),AC609,1:54,12:10,12:24,13:44,,Landed 13:18,KML CSV Play, 
c-fyns,, ,29 Dec 2023,Toronto (YYZ),Halifax (YHZ),AC604,1:43,08:00,08:20,11:07,,Landed 11:03,KML CSV Play, 
c-fyns,, ,28 Dec 2023,Halifax (YHZ),Toronto (YYZ),AC619,2:02,18:55,19:21,20:37,,Landed 20:23,KML CSV Play, 
c-fyns,, ,28 Dec 2023,Toronto (YYZ),Halifax (YHZ),AC612,1:40,14:50,15:13,17:53,,Landed 17:53,KML CSV Play, 
c-fyns,, ,28 Dec 2023,Halifax (YHZ),Toronto (YYZ),AC609,1:57,12:10,12:26,13:44,,Landed 13:24,KML CSV Play, 
c-fyns,, ,28 Dec 2023,Toronto (YYZ),Halifax (YHZ),AC604,1:40,08:00,08:13,11:07,,Landed 10:53,KML CSV Play, 
c-fyns,, ,27 Dec 2023,Halifax (YHZ),Toronto (YYZ),AC619,2:02,18:55,19:50,20:37,,Landed 20:52,KML CSV Play, 
c-fyns,, ,27 Dec 2023,Toronto (YYZ),Halifax (YHZ),AC612,1:38,14:50,15:39,17:53,,Landed 18:17,KML CSV Play, 
c-fyns,, ,27 Dec 2023,Halifax (YHZ),Toronto (YYZ),AC609,2:08,12:10,12:44,13:44,,Landed 13:52,KML CSV Play, 
c-fyns,, ,27 Dec 2023,Toronto (YYZ),Halifax (YHZ),AC604,1:36,08:00,08:32,11:07,,Landed 11:08,KML CSV Play, 
c-fyns,, ,26 Dec 2023,Halifax (YHZ),Toronto (YYZ),AC619,2:07,18:55,19:25,20:37,,Landed 20:33,KML CSV Play, 
c-fyns,, ,26 Dec 2023,Toronto (YYZ),Halifax (YHZ),AC612,1:40,14:50,15:31,17:53,,Landed 18:11,KML CSV Play, 
c-fyns,, ,26 Dec 2023,Halifax (YHZ),Toronto (YYZ),AC609,2:03,12:10,12:58,13:44,,Landed 14:01,KML CSV Play, 
c-fyns,, ,26 Dec 2023,Toronto (YYZ),Halifax (YHZ),AC604,1:41,08:00,08:41,11:07,,Landed 11:22,KML CSV Play, 
c-fyns,, ,25 Dec 2023,Halifax (YHZ),Toronto (YYZ),AC619,1:52,18:55,19:08,20:37,,Landed 20:00,KML CSV Play, 
c-fyns,, ,25 Dec 2023,Toronto (YYZ),Halifax (YHZ),AC612,1:50,14:50,15:05,17:53,,Landed 17:55,KML CSV Play, 
c-fyns,, ,25 Dec 2023,Toronto (YYZ),—,AC609,-,13:27,—,—,,Unknown,KML CSV Play, 
c-fyns,, ,25 Dec 2023,Halifax (YHZ),Toronto (YYZ),AC609,1:53,12:10,12:29,13:44,,Landed 13:22,KML CSV Play, 
c-fyns,, ,25 Dec 2023,Toronto (YYZ),Halifax (YHZ),AC604,1:47,08:00,08:24,11:07,,Landed 11:11,KML CSV Play, 
c-fyns,, ,24 Dec 2023,Ottawa (YOW),Toronto (YYZ),AC465,0:44,19:00,19:16,20:20,,Landed 20:00,KML CSV Play, 
c-fyns,, ,24 Dec 2023,Toronto (YYZ),Ottawa (YOW),AC460,0:38,17:10,17:34,18:15,,Landed 18:12,KML CSV Play, 
c-fyns,, ,24 Dec 2023,Halifax (YHZ),Toronto (YYZ),AC609,1:50,12:10,13:39,13:44,,Landed 14:29,KML CSV Play, 
c-fyns,, ,24 Dec 2023,Toronto (YYZ),Halifax (YHZ),AC604,1:44,08:00,09:33,11:07,,Landed 12:17,KML CSV Play, 
c-fyns,, ,24 Dec 2023,Calgary (YYC),Toronto (YYZ),AC156,3:19,01:00,02:26,06:55,,Landed 07:45,KML CSV Play, 
c-fyns,, ,23 Dec 2023,Toronto (YYZ),Calgary (YYC),AC159,3:41,21:40,22:27,00:05,,Landed 00:08,KML CSV Play, 
c-fyns,, ,23 Dec 2023,Halifax (YHZ),Toronto (YYZ),AC619,2:00,18:55,19:09,20:37,,Landed 20:10,KML CSV Play, 
c-fyns,, ,23 Dec 2023,Toronto (YYZ),Halifax (YHZ),AC612,1:40,14:50,15:07,17:53,,Landed 17:47,KML CSV Play, 
c-fyns,, ,22 Dec 2023,Halifax (YHZ),Toronto (YYZ),AC619,1:57,18:55,19:53,20:37,,Landed 20:50,KML CSV Play, 
c-fyns,, ,22 Dec 2023,Toronto (YYZ),Halifax (YHZ),AC612,1:42,14:50,15:31,17:53,,Landed 18:13,KML CSV Play, 
c-fyns,, ,22 Dec 2023,Halifax (YHZ),Toronto (YYZ),AC609,1:55,12:10,12:53,13:44,,Landed 13:48,KML CSV Play, 
